ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5772	"ENSG00000106290.10"	"TAF6"	chr7	-	99710971	99711392	99710971	99711028	99711302	99711392	5772	38,123	0,1	105,76	1,0	197	99	0.964350728199	1.0	1.0,0.984	0.981,1.0	0.002
5773	"ENSG00000106290.10"	"TAF6"	chr7	-	99710971	99711392	99710971	99711028	99711238	99711392	5773	15,15	194,131	13,8	150,105	197	99	0.766809877843	1.0	0.037,0.054	0.042,0.037	0.006
5774	"ENSG00000179364.9"	"PACS2"	chr14	+	105849695	105850800	105849695	105849850	105850689	105850800	5774	1,2	5,6	1,0	10,6	197	99	0.336510356277	1.0	0.091,0.143	0.048,0.0	0.093
5775	"ENSG00000131435.8"	"PDLIM4"	chr5	+	131606995	131607601	131606995	131607159	131607483	131607601	5775	2,7	1,6	8,5	6,4	197	99	0.899137387009	1.0	0.501,0.37	0.401,0.386	0.042
5779	"ENSG00000162772.12"	"ATF3"	chr1	+	212792387	212792897	212792387	212792608	212792699	212792897	5779	2,14	0,0	8,5	1,0	189	99	1	1.0	1.0,1.0	0.807,1.0	0.097
577	"ENSG00000157353.12"	"FUK"	chr16	+	70500784	70501374	70500784	70500857	70501276	70501374	577	4,15	8,14	8,5	7,4	197	99	0.5205464001	1.0	0.201,0.35	0.365,0.386	-0.1
5780	"ENSG00000128699.9"	"ORMDL1"	chr2	-	190647147	190647849	190647147	190647328	190647739	190647849	5780	9,7	13,9	10,7	15,9	197	99	0.955921324463	1.0	0.258,0.281	0.251,0.281	0.004
5781	"ENSG00000158545.11"	"ZC3H18"	chr16	+	88688604	88689752	88688604	88688796	88689626	88689752	5781	5,0	164,181	2,1	161,126	197	99	0.816125175316	1.0	0.015,0.0	0.006,0.004	0.002
5782	"ENSG00000158545.11"	"ZC3H18"	chr16	+	88688604	88689752	88688604	88688653	88689626	88689752	5782	20,6	0,2	5,7	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
5783	"ENSG00000007923.11"	"DNAJC11"	chr1	-	6697506	6698424	6697506	6697564	6698354	6698424	5783	18,14	129,99	15,12	107,97	197	99	0.868541794853	1.0	0.066,0.066	0.066,0.059	0.004
5784	"ENSG00000007923.11"	"DNAJC11"	chr1	-	6697506	6698424	6697506	6697564	6698142	6698424	5784	17,4	2,0	12,10	2,2	197	99	0.525606866604	1.0	0.81,1.0	0.751,0.715	0.172
5786	"ENSG00000065361.10"	"ERBB3"	chr12	+	56487882	56488340	56487882	56487973	56488185	56488340	5786	2,3	5,2	3,2	6,3	197	99	0.69753888365	1.0	0.167,0.43	0.201,0.251	0.072
5788	"ENSG00000065361.10"	"ERBB3"	chr12	+	56492283	56492689	56492283	56492359	56492542	56492689	5788	2,2	14,1	1,1	7,7	197	99	0.78274800529	1.0	0.067,0.501	0.067,0.067	0.217
5789	"ENSG00000115942.4"	"ORC2"	chr2	-	201778017	201778715	201778017	201778136	201778653	201778715	5789	30,39	120,90	35,28	115,78	197	99	0.984154079507	1.0	0.112,0.179	0.133,0.153	0.002
578	"ENSG00000157353.12"	"FUK"	chr16	+	70512453	70513306	70512453	70512553	70513082	70513306	578	18,17	9,11	6,6	8,6	197	99	0.177560991954	1.0	0.501,0.437	0.274,0.334	0.165
5791	"ENSG00000204091.3"	"TDRG1"	chr6	+	40346075	40346636	40346075	40346311	40346461	40346636	5791	32,26	1,0	46,25	3,2	197	99	0.473911025841	1.0	0.941,1.0	0.885,0.863	0.096
5793	"ENSG00000204091.3"	"TDRG1"	chr6	+	40346075	40346636	40346075	40346311	40346485	40346636	5793	33,14	0,0	50,31	1,1	197	99	1	1.0	1.0,1.0	0.962,0.94	0.049
5794	"ENSG00000166507.12"	"NDST2"	chr10	-	75567141	75568487	75567141	75567909	75568111	75568487	5794	46,50	0,3	28,21	1,0	197	99	0.50497880557	1.0	1.0,0.893	0.934,1.0	-0.021
5798	"ENSG00000100101.13"	"NOL12"	chr22	+	38087180	38089483	38087180	38087431	38089338	38089483	5798	21,28	15,12	18,12	11,8	197	99	0.703591925235	1.0	0.413,0.54	0.451,0.43	0.036
5799	"ENSG00000132128.12"	"LRRC41"	chr1	-	46744853	46745286	46744853	46744929	46745163	46745286	5799	8,2	24,60	5,4	28,18	197	99	0.353403799551	1.0	0.143,0.016	0.082,0.1	-0.012
579	"ENSG00000157353.12"	"FUK"	chr16	+	70512453	70513306	70512453	70512553	70512699	70513306	579	36,30	1,0	19,15	1,1	197	99	0.288478125441	1.0	0.948,1.0	0.905,0.883	0.08
57	"ENSG00000146830.9"	"GIGYF1"	chr7	-	100283596	100284056	100283596	100283702	100283802	100284056	57	39,28	108,95	31,21	88,66	197	99	0.90204929727	1.0	0.154,0.129	0.15,0.138	-0.003
5801	"ENSG00000113460.8"	"BRIX1"	chr5	+	34922624	34922873	34922624	34922693	34922799	34922873	5801	5,11	609,504	10,7	427,407	197	99	0.738251056437	1.0	0.004,0.011	0.012,0.009	-0.003
5807	"ENSG00000158850.10"	"B4GALT3"	chr1	-	161143394	161143839	161143394	161143517	161143648	161143839	5807	26,15	125,169	28,18	124,102	197	99	0.142515916537	1.0	0.095,0.043	0.102,0.081	-0.022
5808	"ENSG00000158850.10"	"B4GALT3"	chr1	-	161146223	161146896	161146223	161146369	161146701	161146896	5808	31,25	7,20	21,12	13,8	197	99	0.499377726647	1.0	0.69,0.386	0.448,0.43	0.099
580	"ENSG00000157353.12"	"FUK"	chr16	+	70500784	70501869	70500784	70501374	70501788	70501869	580	9,6	6,5	6,4	7,5	197	99	0.442687153689	1.0	0.43,0.376	0.301,0.287	0.109
5810	"ENSG00000115282.15"	"TTC31"	chr2	+	74717151	74717600	74717151	74717254	74717370	74717600	5810	9,19	39,36	10,7	24,18	197	99	0.744040764634	1.0	0.104,0.21	0.173,0.163	-0.011
5811	"ENSG00000115282.15"	"TTC31"	chr2	+	74719265	74719572	74719265	74719356	74719430	74719572	5811	11,4	13,12	7,4	8,5	172	99	0.518777569558	1.0	0.328,0.161	0.335,0.315	-0.081
5812	"ENSG00000115282.15"	"TTC31"	chr2	+	74717782	74718311	74717782	74717866	74718254	74718311	5812	7,19	48,67	13,6	48,36	197	99	0.939754797857	1.0	0.068,0.125	0.12,0.077	-0.002
5813	"ENSG00000115282.15"	"TTC31"	chr2	+	74719130	74721686	74719130	74719182	74719265	74721686	5813	0,0	5,31	1,0	22,12	181	99	0.64968119095	1.0	0.0,0.0	0.024,0.0	-0.012
5814	"ENSG00000115282.15"	"TTC31"	chr2	+	74717370	74718311	74717370	74717600	74717782	74718311	5814	15,11	53,42	11,7	47,36	197	99	0.559341431716	1.0	0.125,0.116	0.105,0.089	0.023
5816	"ENSG00000239779.2"	"WBP1"	chr2	+	74686564	74686872	74686564	74686679	74686769	74686872	5816	23,21	4,11	30,16	5,3	188	99	0.295619189429	1.0	0.752,0.501	0.76,0.737	-0.122
5817	"ENSG00000239779.2"	"WBP1"	chr2	+	74686564	74686872	74686564	74686689	74686769	74686872	5817	5,8	17,10	11,6	19,10	178	99	0.775238227519	1.0	0.141,0.308	0.244,0.25	-0.023
5823	"ENSG00000186185.9"	"KIF18B"	chr17	-	43003359	43003867	43003359	43003554	43003781	43003867	5823	113,107	6,11	102,72	8,6	197	99	0.862439492733	1.0	0.904,0.83	0.865,0.858	0.006
5824	"ENSG00000186185.9"	"KIF18B"	chr17	-	43009689	43010141	43009689	43009924	43010040	43010141	5824	59,57	0,0	24,17	1,1	197	99	0.0658590951917	1.0	1.0,1.0	0.923,0.895	0.091
5825	"ENSG00000102226.5"	"USP11"	chrX	+	47098749	47099306	47098749	47098880	47099188	47099306	5825	0,4	23,29	2,1	27,18	197	99	0.934997412215	1.0	0.0,0.065	0.036,0.027	0.001
5826	"ENSG00000102226.5"	"USP11"	chrX	+	47106702	47107098	47106702	47106818	47107009	47107098	5826	7,5	36,47	6,4	40,28	197	99	0.938755108498	1.0	0.089,0.051	0.07,0.067	0.001
5827	"ENSG00000102226.5"	"USP11"	chrX	+	47106470	47106818	47106470	47106620	47106702	47106818	5827	9,4	44,55	7,4	45,29	180	99	0.726298287703	1.0	0.101,0.038	0.079,0.071	-0.005
5829	"ENSG00000187778.9"	"MCRS1"	chr12	-	49959859	49960624	49959859	49959998	49960504	49960624	5829	34,24	73,88	27,19	79,60	197	99	0.761414167093	1.0	0.19,0.121	0.147,0.137	0.013
5832	"ENSG00000115307.12"	"AUP1"	chr2	-	74754067	74754490	74754067	74754186	74754374	74754490	5832	136,154	585,428	146,96	465,357	197	99	0.921811107733	1.0	0.105,0.153	0.136,0.119	0.002
5833	"ENSG00000115307.12"	"AUP1"	chr2	-	74754067	74754490	74754067	74754211	74754374	74754490	5833	28,243	0,2	80,81	0,0	197	99	0.977339408813	1.0	1.0,0.984	1.0,1.0	-0.008
5835	"ENSG00000115307.12"	"AUP1"	chr2	-	74754067	74754490	74754067	74754279	74754374	74754490	5835	61,64	3,9	60,35	3,1	193	99	0.31272089579	1.0	0.913,0.785	0.911,0.947	-0.08
5836	"ENSG00000115307.12"	"AUP1"	chr2	-	74754067	74754490	74754067	74754248	74754374	74754490	5836	72,86	74,71	70,42	68,47	197	99	0.587249696014	1.0	0.328,0.378	0.341,0.31	0.027
5837	"ENSG00000115307.12"	"AUP1"	chr2	-	74754862	74755212	74754862	74754965	74755075	74755212	5837	916,1018	1,0	599,466	0,0	197	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
5838	"ENSG00000115307.12"	"AUP1"	chr2	-	74756258	74756626	74756258	74756409	74756488	74756626	5838	32,23	233,170	21,13	199,155	177	99	0.177955720582	1.0	0.071,0.07	0.056,0.045	0.02
5839	"ENSG00000115307.12"	"AUP1"	chr2	-	74755877	74756409	74755877	74756062	74756258	74756409	5839	134,149	241,172	134,85	181,141	197	99	0.908091299857	1.0	0.218,0.303	0.271,0.233	0.009
583	"ENSG00000130803.10"	"ZNF317"	chr19	+	9267287	9268070	9267287	9267424	9267943	9268070	583	3,2	20,25	7,6	23,16	197	99	0.0767223605917	1.0	0.07,0.039	0.133,0.159	-0.092
5840	"ENSG00000213672.3"	"NCKIPSD"	chr3	-	48716309	48716616	48716309	48716402	48716487	48716616	5840	9,9	33,11	10,6	28,17	183	99	0.722413260111	1.0	0.129,0.307	0.162,0.16	0.057
5843	"ENSG00000197037.6"	"ZSCAN25"	chr7	+	99217183	99219197	99217183	99217620	99218995	99219197	5843	6,9	1,0	2,1	2,2	197	99	0.0424550169032	1.0	0.751,1.0	0.334,0.201	0.608
5844	"ENSG00000197037.6"	"ZSCAN25"	chr7	+	99217183	99219197	99217183	99217616	99218995	99219197	5844	8,10	21,9	4,3	15,12	197	99	0.188500103941	1.0	0.161,0.358	0.118,0.112	0.145
5845	"ENSG00000197223.7"	"C1D"	chr2	-	68273119	68273542	68273119	68273175	68273475	68273542	5845	4,2	94,122	3,1	106,83	197	99	0.813966636299	1.0	0.021,0.008	0.014,0.006	0.005
5848	"ENSG00000164076.12"	"CAMKV"	chr3	-	49896693	49897314	49896693	49897109	49897202	49897314	5848	1,0	2,0	1,1	1,1	191	99	1	1.0	0.206,NA	0.341,0.341	-0.135
5855	"ENSG00000163702.14"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965704	9965915	9965975	5855	26,22	12,6	31,15	15,8	197	99	0.47332494818	1.0	0.521,0.648	0.509,0.485	0.088
5856	"ENSG00000163702.14"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965821	9965915	9965975	5856	33,19	2,0	37,19	5,2	192	99	0.225204396557	1.0	0.895,1.0	0.792,0.83	0.137
5857	"ENSG00000163702.14"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965665	9965915	9965975	5857	45,21	0,0	40,22	1,1	197	99	0.752246862851	1.0	1.0,1.0	0.953,0.917	0.065
5860	"ENSG00000144136.6"	"SLC20A1"	chr2	+	113417963	113418803	113417963	113418149	113418718	113418803	5860	9,6	211,209	5,4	277,237	197	99	0.114089904194	1.0	0.021,0.014	0.009,0.008	0.009
5863	"ENSG00000188283.7"	"ZNF383"	chr19	+	37726450	37726976	37726450	37726577	37726880	37726976	5863	1,0	5,5	3,3	7,7	197	99	0.42285804834	1.0	0.091,0.0	0.177,0.177	-0.132
5864	"ENSG00000160602.9"	"NEK8"	chr17	+	27064323	27064754	27064323	27064532	27064692	27064754	5864	5,7	2,4	6,5	2,2	197	99	0.663245575354	1.0	0.557,0.468	0.601,0.557	-0.066
5866	"ENSG00000004777.14"	"ARHGAP33"	chr19	+	36278069	36279724	36278069	36278461	36278545	36279724	5866	22,24	3,4	19,11	4,3	182	99	0.497762790794	1.0	0.8,0.765	0.721,0.666	0.089
5869	"ENSG00000123136.10"	"DDX39A"	chr19	-	14523362	14524036	14523362	14523490	14523824	14524036	5869	40,45	132,145	24,13	122,97	197	99	0.0142235548256	1.0	0.132,0.135	0.09,0.063	0.057
5871	"ENSG00000123136.10"	"DDX39A"	chr19	-	14520553	14521146	14520553	14520793	14521027	14521146	5871	110,107	2,4	85,54	4,2	197	99	0.406240679531	1.0	0.965,0.931	0.914,0.931	0.025
5872	"ENSG00000123136.10"	"DDX39A"	chr19	-	14520553	14521146	14520553	14520685	14521027	14521146	5872	131,114	197,121	104,67	189,152	197	99	0.0072195996848	1.0	0.25,0.321	0.217,0.181	0.086
5873	"ENSG00000123136.10"	"DDX39A"	chr19	-	14520114	14520457	14520114	14520259	14520347	14520457	5873	61,24	139,184	31,18	143,106	186	99	0.316721406245	1.0	0.189,0.065	0.103,0.083	0.034
5874	"ENSG00000125503.8"	"PPP1R12C"	chr19	-	55604383	55604601	55604383	55604444	55604520	55604601	5874	13,17	23,44	10,7	35,24	174	99	0.264168757625	1.0	0.243,0.18	0.14,0.142	0.07
5876	"ENSG00000155366.12"	"RHOC"	chr1	-	113245184	113245741	113245184	113245315	113245620	113245741	5876	15,19	563,753	19,12	728,552	197	99	0.839709144582	1.0	0.013,0.013	0.013,0.011	0.001
5877	"ENSG00000188542.5"	"DUSP28"	chr2	+	241500746	241503431	241500746	241500936	241503090	241503431	5877	5,3	6,6	6,4	7,6	197	99	0.81243201582	1.0	0.295,0.201	0.301,0.251	-0.028
5879	"ENSG00000271793.1"	"RP11-321N4.5"	chr6	-	86281854	86282089	86281854	86281905	86282015	86282089	5879	6,40	0,1	22,25	0,0	197	99	1	1.0	1.0,0.953	1.0,1.0	-0.024
5880	"ENSG00000162032.11"	"SPSB3"	chr16	-	1827946	1828613	1827946	1828049	1828134	1828613	5880	12,10	55,80	15,9	53,29	183	99	0.0848611051387	1.0	0.106,0.063	0.133,0.144	-0.054
5881	"ENSG00000162032.11"	"SPSB3"	chr16	-	1827747	1828613	1827747	1827873	1827946	1828613	5881	5,4	61,50	5,2	47,31	171	99	0.786381506304	1.0	0.045,0.044	0.058,0.036	-0.003
5882	"ENSG00000162032.11"	"SPSB3"	chr16	-	1828134	1828613	1828134	1828322	1828435	1828613	5882	21,10	28,21	14,10	23,13	197	99	0.808005005686	1.0	0.274,0.193	0.234,0.279	-0.023
5884	"ENSG00000115211.11"	"EIF2B4"	chr2	-	27592280	27592786	27592280	27592416	27592554	27592786	5884	4,12	0,2	5,5	0,0	197	99	1	1.0	1.0,0.751	1.0,1.0	-0.125
5885	"ENSG00000115211.11"	"EIF2B4"	chr2	-	27592280	27592786	27592280	27592416	27592742	27592786	5885	18,9	323,256	17,11	217,166	197	99	0.121341636244	1.0	0.027,0.017	0.038,0.032	-0.013
5888	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25777799	25777891	25778824	25778946	5888	17,12	4,5	16,10	4,3	197	99	0.731641193546	1.0	0.681,0.547	0.668,0.626	-0.033
5889	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25777799	25777883	25778824	25778946	5889	17,7	1,0	12,11	1,0	197	99	0.817295061295	1.0	0.895,1.0	0.858,1.0	0.018
588	"ENSG00000115677.12"	"HDLBP"	chr2	-	242174535	242175009	242174535	242174670	242174904	242175009	588	9,9	315,332	10,5	288,224	197	99	0.887149875898	1.0	0.014,0.013	0.017,0.011	-0.001
5891	"ENSG00000185252.13"	"ZNF74"	chr22	+	20748478	20748952	20748478	20748624	20748852	20748952	5891	11,47	0,1	20,14	0,0	197	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
5892	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15728613	15730199	15728613	15728788	15729512	15730199	5892	0,1	53,78	2,2	49,35	197	99	0.101031483984	1.0	0.0,0.006	0.02,0.028	-0.021
5893	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15728613	15730199	15728613	15728788	15730049	15730199	5893	6,29	0,0	22,17	1,1	197	99	1	1.0	1.0,1.0	0.917,0.895	0.094
5894	"ENSG00000197448.9"	"GSTK1"	chr7	+	142961640	142962185	142961640	142961769	142962084	142962185	5894	74,77	431,482	71,59	400,361	197	99	0.847882227397	1.0	0.079,0.074	0.082,0.076	-0.003
5895	"ENSG00000197448.9"	"GSTK1"	chr7	+	142962084	142962389	142962084	142962185	142962353	142962389	5895	82,96	241,291	77,62	232,200	197	99	0.821864364898	1.0	0.146,0.142	0.143,0.135	0.005
5896	"ENSG00000197448.9"	"GSTK1"	chr7	+	142961640	142962185	142961640	142961769	142962038	142962185	5896	94,111	0,2	35,46	0,0	197	99	0.467009443383	1.0	1.0,0.965	1.0,1.0	-0.018
5897	"ENSG00000197448.9"	"GSTK1"	chr7	+	142961640	142962185	142961640	142961769	142962027	142962185	5897	16,102	1,0	46,54	0,0	197	99	0.351993733456	1.0	0.889,1.0	1.0,1.0	-0.055
5899	"ENSG00000102878.11"	"HSF4"	chr16	+	67201241	67201446	67201241	67201305	67201406	67201446	5899	10,31	0,8	4,6	0,0	197	99	1	1.0	1.0,0.661	1.0,1.0	-0.169
589	"ENSG00000115677.12"	"HDLBP"	chr2	-	242208368	242208710	242208368	242208520	242208615	242208710	589	15,27	3,3	14,9	1,1	193	99	0.670804555891	1.0	0.719,0.822	0.878,0.822	-0.08
58	"ENSG00000146830.9"	"GIGYF1"	chr7	-	100281642	100281960	100281642	100281780	100281859	100281960	58	9,3	92,84	6,4	59,41	177	99	0.337389421134	1.0	0.052,0.02	0.054,0.052	-0.017
5900	"ENSG00000102878.11"	"HSF4"	chr16	+	67199848	67200298	67199848	67199914	67200226	67200298	5900	3,13	0,1	12,11	0,0	197	99	1	1.0	1.0,0.867	1.0,1.0	-0.067
5901	"ENSG00000102878.11"	"HSF4"	chr16	+	67203181	67203848	67203181	67203251	67203533	67203848	5901	30,40	2,0	32,16	2,1	197	99	0.41110990307	1.0	0.883,1.0	0.889,0.889	0.052
5902	"ENSG00000102878.11"	"HSF4"	chr16	+	67199424	67199749	67199424	67199533	67199621	67199749	5902	9,6	16,12	7,5	14,7	186	99	0.890096278149	1.0	0.23,0.21	0.21,0.275	-0.022
5903	"ENSG00000102878.11"	"HSF4"	chr16	+	67199848	67200298	67199848	67199914	67200222	67200298	5903	26,6	0,0	25,15	1,0	197	99	1	1.0	1.0,1.0	0.926,1.0	0.037
5904	"ENSG00000102878.11"	"HSF4"	chr16	+	67199848	67200298	67199848	67199973	67200222	67200298	5904	26,9	2,2	26,16	2,2	197	99	0.860403271203	1.0	0.867,0.693	0.867,0.801	-0.054
5906	"ENSG00000087095.8"	"NLK"	chr17	+	26521607	26523407	26521607	26521734	26523205	26523407	5906	57,55	2,0	47,36	2,1	197	99	0.476880464978	1.0	0.935,1.0	0.922,0.948	0.032
5909	"ENSG00000197816.9"	"CCDC180"	chr9	+	100124477	100124723	100124477	100124533	100124644	100124723	5909	0,2	1,5	2,1	3,2	197	99	0.592191785575	1.0	0.0,0.167	0.251,0.201	-0.143
5911	"ENSG00000115421.8"	"PAPOLG"	chr2	+	61021105	61022155	61021105	61021326	61022098	61022155	5911	3,0	14,6	3,1	5,4	197	99	0.203302735676	1.0	0.097,0.0	0.232,0.112	-0.124
5914	"ENSG00000128534.3"	"NAA38"	chr7	+	117824209	117825748	117824209	117824379	117825700	117825748	5914	18,78	0,2	46,32	1,0	197	99	1	1.0	1.0,0.951	0.959,1.0	-0.004
5917	"ENSG00000131591.13"	"C1orf159"	chr1	-	1019294	1019763	1019294	1019466	1019732	1019763	5917	32,36	7,5	30,22	6,3	197	99	0.892433693869	1.0	0.697,0.783	0.715,0.787	-0.011
5918	"ENSG00000131591.13"	"C1orf159"	chr1	-	1019732	1019886	1019732	1019763	1019860	1019886	5918	13,6	66,40	12,7	45,34	195	99	0.412918989796	1.0	0.091,0.071	0.119,0.095	-0.026
591	"ENSG00000115677.12"	"HDLBP"	chr2	-	242174535	242175009	242174535	242174690	242174904	242175009	591	2,10	0,2	8,5	1,0	197	99	0.726172161655	1.0	1.0,0.715	0.801,1.0	-0.043
5923	"ENSG00000167548.10"	"KMT2D"	chr12	-	49424062	49424551	49424062	49424156	49424383	49424551	5923	25,20	2,0	24,17	1,1	197	99	0.845631423796	1.0	0.863,1.0	0.923,0.895	0.022
5924	"ENSG00000167548.10"	"KMT2D"	chr12	-	49424062	49424551	49424062	49424153	49424383	49424551	5924	27,19	2,0	27,18	1,0	197	99	0.600439488686	1.0	0.872,1.0	0.931,1.0	-0.03
5925	"ENSG00000167548.10"	"KMT2D"	chr12	-	49424062	49424551	49424062	49424222	49424383	49424551	5925	4,3	71,33	5,3	49,36	197	99	0.545755129747	1.0	0.028,0.044	0.049,0.04	-0.009
5926	"ENSG00000064601.12"	"CTSA"	chr20	+	44520911	44521123	44520911	44520962	44521036	44521123	5926	6,6	54,33	6,4	46,35	172	99	0.88966405326	1.0	0.06,0.095	0.07,0.062	0.011
5927	"ENSG00000064601.12"	"CTSA"	chr20	+	44521599	44521950	44521599	44521784	44521858	44521950	5927	5,1	0,0	8,5	1,0	172	99	1	1.0	1.0,1.0	0.822,1.0	0.089
5928	"ENSG00000064601.12"	"CTSA"	chr20	+	44521363	44521868	44521363	44521519	44521678	44521868	5928	1,30	0,1	7,7	0,0	197	99	1	1.0	1.0,0.938	1.0,1.0	-0.031
5930	"ENSG00000064601.12"	"CTSA"	chr20	+	44520207	44520666	44520207	44520401	44520554	44520666	5930	8,1	17,9	7,3	18,10	197	99	0.94807607931	1.0	0.191,0.053	0.163,0.131	-0.025
5932	"ENSG00000140988.11"	"RPS2"	chr16	-	2012643	2012910	2012643	2012650	2012736	2012910	5932	267,262	0,1	234,192	1,1	184	99	0.612851204029	1.0	1.0,0.993	0.992,0.99	0.005
5933	"ENSG00000140988.11"	"RPS2"	chr16	-	2012061	2012657	2012061	2012271	2012497	2012657	5933	292,298	21933,27406	246,162	20788,18226	197	99	1	1.0	0.007,0.005	0.006,0.004	0.001
5934	"ENSG00000140988.11"	"RPS2"	chr16	-	2012374	2012910	2012374	2012570	2012736	2012910	5934	12758,19649	0,1	439,659	0,0	197	99	1	1.0	1.0,1.0	1.0,1.0	0.0
5935	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012910	2012497	2012607	2012736	2012910	5935	10692,13990	8,4	9225,7057	3,2	197	99	1	1.0	0.999,0.999	0.999,0.999	0.0
5936	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012910	2012497	2012657	2012736	2012910	5936	125,120	7668,11710	97,53	7488,5613	177	99	1	1.0	0.009,0.006	0.007,0.005	0.001
5937	"ENSG00000140988.11"	"RPS2"	chr16	-	2012736	2013257	2012736	2012910	2013149	2013257	5937	171,103	6530,8352	143,74	6542,5035	197	99	0.588803876473	1.0	0.013,0.006	0.011,0.007	0.001
5938	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2013257	2012497	2012698	2012910	2013257	5938	166,159	7,10	138,70	9,5	197	99	0.465544372607	1.0	0.923,0.889	0.885,0.876	0.025
5939	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2013257	2012497	2012657	2013149	2013257	5939	179,106	12,10	131,68	11,7	197	99	0.631023941166	1.0	0.882,0.842	0.857,0.83	0.019
5940	"ENSG00000148334.10"	"PTGES2"	chr9	-	130887522	130887720	130887522	130887562	130887654	130887720	5940	71,98	1,2	70,56	1,1	190	99	0.914923568074	1.0	0.974,0.962	0.973,0.967	-0.002
5941	"ENSG00000148334.10"	"PTGES2"	chr9	-	130884640	130885413	130884640	130884758	130885212	130885413	5941	64,67	112,83	48,33	107,78	197	99	0.0353466329648	1.0	0.223,0.289	0.184,0.175	0.077
5942	"ENSG00000148334.10"	"PTGES2"	chr9	-	130884640	130885413	130884640	130884925	130885212	130885413	5942	80,83	4,4	61,44	4,2	197	99	0.701000023006	1.0	0.91,0.912	0.885,0.917	0.01
5943	"ENSG00000134186.7"	"PRPF38B"	chr1	+	109240431	109240639	109240431	109240481	109240568	109240639	5943	19,78	1,0	27,23	0,1	185	99	0.543983385036	1.0	0.91,1.0	1.0,0.925	-0.007
5945	"ENSG00000134186.7"	"PRPF38B"	chr1	+	109238898	109240126	109238898	109238959	109239361	109240126	5945	51,48	0,0	58,48	1,1	197	99	0.737761975499	1.0	1.0,1.0	0.967,0.96	0.036
5946	"ENSG00000178252.13"	"WDR6"	chr3	+	49049067	49051726	49049067	49051549	49051642	49051726	5946	16,20	45,17	22,15	30,24	191	99	0.857762473672	1.0	0.156,0.379	0.275,0.245	0.008
5947	"ENSG00000267796.3"	"LIN37"	chr19	+	36243987	36245058	36243987	36244154	36244917	36245058	5947	12,21	24,32	10,6	20,13	197	99	0.724686975352	1.0	0.201,0.248	0.201,0.188	0.03
5948	"ENSG00000267796.3"	"LIN37"	chr19	+	36243987	36245058	36243987	36244094	36244917	36245058	5948	4,50	0,2	32,22	1,0	197	99	1	1.0	1.0,0.926	0.941,1.0	-0.007
5949	"ENSG00000267796.3"	"LIN37"	chr19	+	36245146	36245420	36245146	36245220	36245293	36245420	5949	7,4	21,29	3,2	13,9	171	99	0.909353202114	1.0	0.162,0.074	0.118,0.114	0.002
5952	"ENSG00000158552.8"	"ZFAND2B"	chr2	+	220072977	220073208	220072977	220073070	220073147	220073208	5952	11,32	65,38	16,11	48,33	175	99	0.67024720004	1.0	0.087,0.323	0.159,0.159	0.046
5956	"ENSG00000177595.13"	"PIDD"	chr11	-	799184	800244	799184	799565	799814	800244	5956	1,1	14,11	3,2	17,10	197	99	0.538610069768	1.0	0.035,0.044	0.081,0.091	-0.046
5957	"ENSG00000177595.13"	"PIDD"	chr11	-	799814	800244	799814	800014	800130	800244	5957	49,24	7,19	40,25	10,6	197	99	0.535784947888	1.0	0.779,0.388	0.668,0.677	-0.089
5958	"ENSG00000177595.13"	"PIDD"	chr11	-	800761	801120	800761	800912	800984	801120	5958	69,74	4,7	67,42	5,3	170	99	0.899114051257	1.0	0.909,0.86	0.886,0.891	-0.004
5959	"ENSG00000177595.13"	"PIDD"	chr11	-	800761	801120	800761	800812	800984	801120	5959	70,140	0,1	3,4	0,0	197	99	1	1.0	1.0,0.986	1.0,1.0	-0.007
5960	"ENSG00000177595.13"	"PIDD"	chr11	-	802542	802727	802542	802597	802681	802727	5960	3,0	57,63	1,1	51,37	182	99	0.838961584266	1.0	0.028,0.0	0.011,0.014	0.001
5961	"ENSG00000177595.13"	"PIDD"	chr11	-	802681	803647	802681	802854	803173	803647	5961	0,63	0,8	35,28	3,2	197	99	1	1.0	NA,0.798	0.854,0.876	-0.067
5962	"ENSG00000177595.13"	"PIDD"	chr11	-	801444	802090	801444	801624	801964	802090	5962	9,8	36,51	6,4	34,24	197	99	0.972063902137	1.0	0.112,0.073	0.081,0.077	0.013
