ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8410	"ENSG00000273299.1"	"CTB-13L3.1"	chr7	+	90032747	90032996	90032747	90032863	90034832	90034926	8410	0,0	4,40	1,0	12,9	197	99	0.226120965737	1.0	0.0,0.0	0.04,0.0	-0.02
8411	"ENSG00000131480.4"	"AOC2"	chr17	+	41001102	41001388	41001102	41001307	41001617	41001747	8411	7,6	0,1	6,4	1,0	179	99	0.811252368492	1.0	1.0,0.768	0.768,1.0	0.0
8412	"ENSG00000196268.7"	"ZNF493"	chr19	+	21579934	21580224	21579934	21580069	21587930	21588057	8412	3,3	6,4	4,3	6,5	197	99	0.964959369728	1.0	0.201,0.274	0.251,0.232	-0.004
8413	"ENSG00000174007.7"	"CEP19"	chr3	-	196438799	196439164	196439060	196439164	196435398	196435598	8413	0,17	0,2	4,3	0,0	197	99	1	1.0	NA,0.81	1.0,1.0	-0.19
8416	"ENSG00000082898.12"	"XPO1"	chr2	-	61752626	61753656	61753554	61753656	61749745	61749818	8416	3,1	405,423	2,1	479,417	197	99	1	1.0	0.004,0.001	0.002,0.001	0.001
8418	"ENSG00000082898.12"	"XPO1"	chr2	-	61761557	61761789	61761692	61761789	61760906	61761038	8418	5,12	15,64	12,6	43,27	197	99	0.713638488495	1.0	0.143,0.086	0.123,0.1	0.003
8420	"ENSG00000082898.12"	"XPO1"	chr2	-	61752626	61753656	61753554	61753656	61752404	61752468	8420	2,0	1,0	1,1	2,1	197	99	1	1.0	0.501,NA	0.201,0.334	0.233
8425	"ENSG00000117877.6"	"CD3EAP"	chr19	+	45910351	45910578	45910351	45910493	45911390	45914024	8425	0,2	0,19	2,3	17,13	183	99	1	1.0	NA,0.054	0.06,0.111	-0.031
8427	"ENSG00000164609.5"	"SLU7"	chr5	-	159845602	159846088	159846029	159846088	159842131	159842317	8427	3,0	90,71	3,2	81,65	197	99	0.466526382972	1.0	0.016,0.0	0.018,0.015	-0.009
8429	"ENSG00000196655.5"	"TRAPPC4"	chr11	+	118889852	118890134	118889852	118890027	118890859	118890963	8429	20,6	188,240	12,6	209,173	197	99	0.472217626109	1.0	0.051,0.012	0.028,0.017	0.009
842	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34649406	34649561	842	2,30	2,0	13,9	0,0	197	99	1	1.0	0.334,1.0	1.0,1.0	-0.333
8430	"ENSG00000196655.5"	"TRAPPC4"	chr11	+	118889852	118890134	118889852	118889898	118890859	118890963	8430	153,175	3,3	171,149	4,2	197	99	1	1.0	0.962,0.967	0.956,0.974	-0.001
8431	"ENSG00000196655.5"	"TRAPPC4"	chr11	+	118889852	118890027	118889852	118889898	118890859	118890963	8431	334,418	3,3	380,328	4,2	197	99	0.931328436653	1.0	0.982,0.986	0.979,0.988	0.0
8432	"ENSG00000161202.13"	"DVL3"	chr3	+	183882583	183882994	183882583	183882719	183883209	183883279	8432	176,179	3,0	164,143	1,1	197	99	0.860799122687	1.0	0.967,1.0	0.988,0.986	-0.003
8433	"ENSG00000161202.13"	"DVL3"	chr3	+	183882900	183882994	183882900	183882976	183883209	183883279	8433	176,179	0,0	182,145	2,2	116	99	0.199824188113	1.0	1.0,1.0	0.987,0.984	0.014
8435	"ENSG00000074054.13"	"CLASP1"	chr2	-	122217555	122217701	122217584	122217701	122216415	122216551	8435	15,23	2,0	23,15	1,1	127	99	0.714414796097	1.0	0.854,1.0	0.947,0.921	-0.007
8436	"ENSG00000124733.3"	"MEA1"	chr6	-	42981523	42981706	42981635	42981706	42980852	42981127	8436	80,53	160,140	65,46	150,98	197	99	0.920025356978	1.0	0.201,0.16	0.179,0.191	-0.005
8437	"ENSG00000078114.14"	"NEBL"	chr10	-	21107632	21108445	21108352	21108445	21106528	21106621	8437	7,1	2,1	2,2	4,4	197	99	0.15221306951	1.0	0.638,0.334	0.201,0.201	0.285
843	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34648904	34648758	34648891	34648994	34649078	843	0,0	4,2	1,1	13,8	111	99	1	1.0	0.0,0.0	0.064,0.1	-0.082
8441	"ENSG00000100462.11"	"PRMT5"	chr14	-	23391651	23391768	23391718	23391768	23391384	23391449	8441	50,504	1,1	114,193	0,0	165	99	0.794258811687	1.0	0.968,0.997	1.0,1.0	-0.018
8442	"ENSG00000100462.11"	"PRMT5"	chr14	-	23393478	23393601	23393514	23393601	23393177	23393392	8442	206,147	0,1	180,203	1,2	134	99	0.512867661868	1.0	1.0,0.991	0.993,0.987	0.006
8443	"ENSG00000100462.11"	"PRMT5"	chr14	-	23390048	23390265	23390196	23390265	23389737	23389940	8443	4,3	9,9	5,4	8,6	197	99	0.451275227348	1.0	0.183,0.143	0.239,0.251	-0.082
8444	"ENSG00000100462.11"	"PRMT5"	chr14	-	23393177	23393392	23393216	23393392	23392259	23392369	8444	1,0	274,114	0,0	163,171	137	99	1	1.0	0.003,0.0	0.0,0.0	0.002
8445	"ENSG00000100462.11"	"PRMT5"	chr14	-	23395714	23395764	23395732	23395764	23395341	23395505	8445	390,344	0,1	334,274	1,1	116	99	1	1.0	1.0,0.997	0.997,0.996	0.002
8447	"ENSG00000072042.8"	"RDH11"	chr14	-	68159650	68159769	68159689	68159769	68159154	68159310	8447	356,283	4,9	305,253	5,4	137	99	0.67349136004	1.0	0.985,0.958	0.978,0.979	-0.007
8448	"ENSG00000106443.10"	"PHF14"	chr7	+	11101417	11101478	11101417	11101468	11101590	11101712	8448	1,0	39,16	1,0	26,22	108	99	0.845935667924	1.0	0.023,0.0	0.034,0.0	-0.006
844	"ENSG00000213930.7"	"GALT"	chr9	+	34647488	34647702	34647488	34647564	34647828	34647958	844	30,31	1,0	27,16	1,1	197	99	0.492456633066	1.0	0.938,1.0	0.931,0.889	0.059
8450	"ENSG00000060138.8"	"YBX3"	chr12	-	10856649	10856747	10856658	10856747	10854558	10854733	8450	382,353	22,13	292,235	18,13	107	99	0.416044694232	1.0	0.941,0.962	0.938,0.944	0.011
8454	"ENSG00000060971.13"	"ACAA1"	chr3	-	38167652	38168191	38168000	38168191	38167316	38167372	8454	76,88	3,6	73,55	4,4	197	99	0.750408359505	1.0	0.927,0.881	0.902,0.874	0.016
8455	"ENSG00000060971.13"	"ACAA1"	chr3	-	38167652	38167832	38167818	38167832	38167316	38167372	8455	6,115	1,0	18,35	0,0	197	99	0.199534765373	1.0	0.751,1.0	1.0,1.0	-0.125
8456	"ENSG00000142546.9"	"NOSIP"	chr19	-	50060337	50060506	50060346	50060506	50060131	50060250	8456	7,12	71,92	11,6	68,42	107	99	0.421629178678	1.0	0.084,0.108	0.13,0.117	-0.027
8459	"ENSG00000197935.6"	"ZNF311"	chr6	-	28971647	28971842	28971674	28971842	28971289	28971371	8459	3,8	1,5	3,2	3,2	125	99	0.433556197519	1.0	0.704,0.559	0.442,0.442	0.189
8460	"ENSG00000197935.6"	"ZNF311"	chr6	-	28971637	28971842	28971674	28971842	28971289	28971371	8460	7,8	1,5	5,4	3,2	135	99	0.680663893108	1.0	0.837,0.54	0.55,0.595	0.116
8461	"ENSG00000197935.6"	"ZNF311"	chr6	-	28971637	28971842	28971647	28971842	28971289	28971371	8461	7,8	3,8	5,4	3,2	108	99	0.667089768253	1.0	0.681,0.478	0.604,0.647	-0.046
8462	"ENSG00000087269.11"	"NOP14"	chr4	-	2955129	2955372	2955237	2955372	2954001	2954124	8462	0,1	205,161	1,1	181,175	197	99	1	1.0	0.0,0.003	0.003,0.003	-0.002
8465	"ENSG00000221914.4"	"PPP2R2A"	chr8	+	26151181	26151376	26151181	26151256	26196405	26196503	8465	2,0	123,131	1,1	126,111	197	99	1	1.0	0.008,0.0	0.004,0.005	-0.001
8468	"ENSG00000197324.4"	"LRP10"	chr14	+	23344563	23345581	23344563	23344674	23345897	23346027	8468	104,134	0,3	104,91	1,1	197	99	0.903478653671	1.0	1.0,0.957	0.981,0.979	-0.002
8470	"ENSG00000062524.11"	"LTK"	chr15	-	41805864	41806085	41806014	41806085	41805174	41805318	8470	2,14	0,2	5,2	0,0	197	99	1	1.0	1.0,0.779	1.0,1.0	-0.111
8471	"ENSG00000062524.11"	"LTK"	chr15	-	41799711	41799855	41799759	41799855	41799292	41799488	8471	1,3	3,1	1,1	3,2	146	99	0.663590250809	1.0	0.184,0.67	0.184,0.253	0.209
8472	"ENSG00000154269.10"	"ENPP3"	chr6	+	131971166	131971289	131971166	131971247	131973681	131973807	8472	41,174	0,0	93,57	1,1	140	99	0.196737961353	1.0	1.0,1.0	0.985,0.976	0.02
8473	"ENSG00000154269.10"	"ENPP3"	chr6	+	131995301	131995550	131995301	131995421	131996219	131996329	8473	32,19	33,51	14,9	34,19	197	99	0.419488873868	1.0	0.328,0.158	0.171,0.192	0.061
8474	"ENSG00000154269.10"	"ENPP3"	chr6	+	131995301	131995550	131995301	131995502	131996219	131996329	8474	16,22	0,0	6,6	1,0	146	99	0.135572810958	1.0	1.0,1.0	0.803,1.0	0.099
8475	"ENSG00000154269.10"	"ENPP3"	chr6	+	131995301	131995502	131995301	131995421	131996219	131996329	8475	13,4	40,64	2,2	21,17	179	99	0.681312839261	1.0	0.152,0.033	0.05,0.061	0.037
8477	"ENSG00000112874.5"	"NUDT12"	chr5	-	102895743	102895955	102895797	102895955	102894579	102895169	8477	30,45	4,11	36,29	7,6	152	99	0.891666308081	1.0	0.83,0.727	0.77,0.759	0.014
8480	"ENSG00000153339.9"	"TRAPPC8"	chr18	-	29450319	29450465	29450334	29450465	29447364	29447439	8480	1,8	55,84	3,3	63,50	113	99	0.795053846322	1.0	0.016,0.077	0.04,0.05	0.002
8485	"ENSG00000124920.9"	"MYRF"	chr11	+	61537863	61538004	61537863	61537997	61538971	61539222	8485	0,3	94,91	0,1	46,42	105	99	0.774517477144	1.0	0.0,0.03	0.0,0.022	0.004
8489	"ENSG00000171603.12"	"CLSTN1"	chr1	-	9791179	9791448	9791263	9791448	9789085	9790763	8489	0,1	115,44	1,1	88,69	182	99	0.750917220015	1.0	0.0,0.012	0.006,0.008	-0.001
8491	"ENSG00000159363.13"	"ATP13A2"	chr1	-	17331186	17331316	17331201	17331316	17330826	17330906	8491	16,6	13,15	7,5	12,8	113	99	0.672492329865	1.0	0.519,0.26	0.338,0.354	0.044
8492	"ENSG00000159363.13"	"ATP13A2"	chr1	-	17328356	17328598	17328528	17328598	17326894	17327029	8492	0,1	41,71	0,0	20,24	197	99	1	1.0	0.0,0.007	0.0,0.0	0.004
8494	"ENSG00000159363.13"	"ATP13A2"	chr1	-	17331186	17331316	17331201	17331316	17330826	17330903	8494	4,4	0,1	2,2	1,1	113	99	0.459007234939	1.0	1.0,0.778	0.637,0.637	0.252
8495	"ENSG00000159363.13"	"ATP13A2"	chr1	-	17322470	17322659	17322485	17322659	17320123	17320330	8495	10,22	0,4	16,10	1,1	113	99	0.669640304191	1.0	1.0,0.828	0.933,0.898	-0.002
8498	"ENSG00000124172.5"	"ATP5E"	chr20	-	57605357	57605484	57605375	57605484	57603861	57603896	8498	555,2644	0,0	1609,1480	1,0	116	99	1	1.0	1.0,1.0	0.999,1.0	0.0
8499	"ENSG00000162636.11"	"FAM102B"	chr1	+	109171298	109171434	109171298	109171426	109172209	109172279	8499	0,1	86,42	0,0	38,25	106	99	0.598434110196	1.0	0.0,0.022	0.0,0.0	0.011
8500	"ENSG00000132591.7"	"ERAL1"	chr17	+	27185593	27185842	27185593	27185651	27185981	27186131	8500	546,668	5,2	513,419	2,1	197	99	0.537055275041	1.0	0.982,0.994	0.992,0.995	-0.006
8501	"ENSG00000132591.7"	"ERAL1"	chr17	+	27183522	27183703	27183522	27183600	27184956	27185003	8501	13,8	81,86	12,9	60,49	197	99	0.206097338108	1.0	0.075,0.045	0.091,0.085	-0.028
8504	"ENSG00000144029.7"	"MRPS5"	chr2	-	95773919	95774153	95773998	95774153	95772167	95772202	8504	183,135	10,14	159,135	7,6	177	99	0.17017986189	1.0	0.911,0.844	0.927,0.926	-0.049
8505	"ENSG00000096968.8"	"JAK2"	chr9	+	4985939	4986148	4985939	4986022	5021962	5022213	8505	0,0	6,12	0,1	9,9	197	99	1	1.0	0.0,0.0	0.0,0.053	-0.026
8506	"ENSG00000096968.8"	"JAK2"	chr9	+	5054562	5054884	5054562	5054789	5055668	5055788	8506	141,97	4,10	102,71	9,5	193	99	0.4557071928	1.0	0.948,0.833	0.853,0.879	0.024
8508	"ENSG00000149100.8"	"EIF3M"	chr11	+	32610139	32610278	32610139	32610250	32610557	32610681	8508	1737,833	3,0	1062,1099	1,0	126	99	1	1.0	0.998,1.0	0.999,1.0	-0.001
8509	"ENSG00000149100.8"	"EIF3M"	chr11	+	32611092	32611197	32611092	32611187	32615411	32616559	8509	0,0	1007,1365	2,2	1166,1056	108	99	1	1.0	0.0,0.0	0.002,0.002	-0.002
8514	"ENSG00000154845.11"	"PPP4R1"	chr18	-	9583114	9583273	9583131	9583273	9577061	9577189	8514	48,79	1,0	3,3	0,0	115	99	1	1.0	0.976,1.0	1.0,1.0	-0.012
8518	"ENSG00000130985.12"	"UBA1"	chrX	+	47065476	47065524	47065476	47065512	47065646	47066063	8518	0,1	175,302	0,0	47,58	110	99	1	1.0	0.0,0.003	0.0,0.0	0.002
851	"ENSG00000143641.8"	"GALNT2"	chr1	+	230381808	230381896	230381808	230381864	230384929	230385017	851	112,138	2,0	4,5	0,0	130	99	1	1.0	0.977,1.0	1.0,1.0	-0.012
8520	"ENSG00000130985.12"	"UBA1"	chrX	+	47060876	47061009	47060876	47061002	47061554	47061652	8520	190,288	1,1	122,127	0,0	105	99	1	1.0	0.994,0.996	1.0,1.0	-0.005
8521	"ENSG00000147586.5"	"MRPS28"	chr8	-	80942255	80942467	80942288	80942467	80915233	80915415	8521	21,1	7,19	10,7	10,8	131	99	0.638623118663	1.0	0.694,0.038	0.43,0.398	-0.048
8522	"ENSG00000147586.5"	"MRPS28"	chr8	-	80942255	80942489	80942288	80942489	80915233	80915355	8522	1,0	1,5	1,0	4,5	131	99	0.902209061387	1.0	0.43,0.0	0.159,0.0	0.136
8525	"ENSG00000130511.11"	"SSBP4"	chr19	+	18544519	18544742	18544519	18544627	18545026	18545372	8525	28,22	15,32	18,14	14,9	197	99	0.553083638504	1.0	0.484,0.257	0.393,0.439	-0.046
8526	"ENSG00000175110.7"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139071488	139071634	8526	82,61	0,1	88,74	2,1	197	99	0.689685324483	1.0	1.0,0.968	0.957,0.974	0.018
8527	"ENSG00000106638.11"	"TBL2"	chr7	-	72988267	72988452	72988290	72988452	72987649	72987801	8527	135,119	3,6	112,77	5,4	121	99	0.520184525008	1.0	0.974,0.942	0.948,0.94	0.014
852	"ENSG00000064687.8"	"ABCA7"	chr19	+	1063758	1063898	1063758	1063862	1064159	1064252	852	3,1	16,19	4,3	16,13	134	99	0.317611220677	1.0	0.122,0.037	0.156,0.146	-0.071
8530	"ENSG00000152556.11"	"PFKM"	chr12	+	48533067	48533287	48533067	48533132	48533631	48533695	8530	1,4	13,20	4,2	20,12	197	99	0.793476164967	1.0	0.037,0.091	0.091,0.077	-0.02
8531	"ENSG00000152556.11"	"PFKM"	chr12	+	48528725	48529166	48528725	48528821	48531503	48531629	8531	132,117	5,5	110,81	8,7	197	99	0.12792787839	1.0	0.93,0.922	0.874,0.853	0.063
8532	"ENSG00000152556.11"	"PFKM"	chr12	+	48535522	48535849	48535522	48535610	48536564	48536729	8532	73,52	1,0	47,35	1,1	197	99	0.402211538536	1.0	0.973,1.0	0.959,0.946	0.034
8534	"ENSG00000100412.11"	"ACO2"	chr22	+	41911770	41911996	41911770	41911921	41913530	41913635	8534	1,3	194,188	3,2	173,149	173	99	1	1.0	0.003,0.009	0.01,0.008	-0.003
8535	"ENSG00000145354.5"	"CISD2"	chr4	+	103790492	103790669	103790492	103790612	103806372	103806587	8535	4,2	0,0	2,2	0,1	155	99	1	1.0	1.0,1.0	1.0,0.561	0.22
8539	"ENSG00000119782.9"	"FKBP1B"	chr2	+	24276771	24277486	24276771	24276819	24283683	24283796	8539	0,2	1,5	0,0	3,2	197	99	1	1.0	0.0,0.167	0.0,0.0	0.084
853	"ENSG00000064687.8"	"ABCA7"	chr19	+	1047451	1047653	1047451	1047630	1048893	1049004	853	63,80	3,0	43,39	0,0	121	99	0.680094666422	1.0	0.945,1.0	1.0,1.0	-0.028
8541	"ENSG00000131051.16"	"RBM39"	chr20	-	34328727	34328809	34328745	34328809	34326889	34326939	8541	1,0	176,106	0,0	99,132	116	99	1	1.0	0.005,0.0	0.0,0.0	0.003
8542	"ENSG00000131051.16"	"RBM39"	chr20	-	34328405	34328519	34328446	34328519	34326889	34326939	8542	1,0	11,42	0,0	21,17	139	99	0.518239402883	1.0	0.061,0.0	0.0,0.0	0.03
8545	"ENSG00000257524.1"	"RP11-203J24.9"	chr9	-	130630599	130630791	130630608	130630791	130630142	130630355	8545	79,121	0,2	15,19	0,0	107	99	0.639478158644	1.0	1.0,0.982	1.0,1.0	-0.009
8547	"ENSG00000115459.13"	"ELMOD3"	chr2	+	85598208	85598685	85598208	85598332	85604466	85604597	8547	6,10	1,2	8,5	2,2	197	99	0.600159788548	1.0	0.751,0.715	0.668,0.557	0.12
8548	"ENSG00000115459.13"	"ELMOD3"	chr2	+	85582677	85582907	85582677	85582839	85584089	85584375	8548	14,6	0,2	9,5	1,1	166	99	0.879622874105	1.0	1.0,0.641	0.843,0.749	0.024
8549	"ENSG00000115459.13"	"ELMOD3"	chr2	+	85582677	85582907	85582677	85582721	85584089	85584375	8549	9,10	1,2	11,5	4,2	197	99	0.385988073589	1.0	0.819,0.715	0.58,0.557	0.198
854	"ENSG00000064687.8"	"ABCA7"	chr19	+	1049264	1049461	1049264	1049436	1050919	1051051	854	6,13	75,70	7,4	55,40	123	99	0.977855317999	1.0	0.06,0.13	0.093,0.074	0.012
8551	"ENSG00000115459.13"	"ELMOD3"	chr2	+	85582677	85582839	85582677	85582721	85584089	85584375	8551	9,12	1,2	12,6	4,2	197	99	0.364341054631	1.0	0.819,0.751	0.601,0.601	0.184
8552	"ENSG00000115459.13"	"ELMOD3"	chr2	+	85582677	85583019	85582677	85582839	85584089	85584375	8552	21,8	0,2	16,9	1,1	197	99	0.660247140718	1.0	1.0,0.668	0.889,0.819	-0.02
8553	"ENSG00000115459.13"	"ELMOD3"	chr2	+	85582677	85583019	85582677	85582721	85584089	85584375	8553	10,10	1,2	14,7	4,2	197	99	0.549862780336	1.0	0.834,0.715	0.638,0.638	0.136
8554	"ENSG00000007341.14"	"ST7L"	chr1	-	113161530	113162040	113161909	113162040	113159434	113159517	8554	124,63	0,3	79,59	1,1	197	99	0.736549267857	1.0	1.0,0.913	0.975,0.967	-0.014
8555	"ENSG00000153157.8"	"SYCP2L"	chr6	+	10961732	10961839	10961732	10961791	10964014	10964076	8555	7,3	39,37	6,3	34,23	146	99	0.683888771589	1.0	0.109,0.052	0.107,0.081	-0.013
8558	"ENSG00000104897.5"	"SF3A2"	chr19	+	2243380	2243572	2243380	2243543	2244542	2244614	8558	0,1	557,575	4,2	578,403	127	99	1	1.0	0.0,0.001	0.005,0.004	-0.004
8559	"ENSG00000164880.11"	"INTS1"	chr7	-	1511878	1512022	1511908	1512022	1511206	1511277	8559	0,0	45,42	1,1	44,33	128	99	0.325455927891	1.0	0.0,0.0	0.017,0.023	-0.02
855	"ENSG00000064687.8"	"ABCA7"	chr19	+	1053786	1053891	1053786	1053835	1054004	1054109	855	1,2	3,162	1,2	30,53	154	99	0.54490342739	1.0	0.176,0.008	0.021,0.024	0.07
8562	"ENSG00000164880.11"	"INTS1"	chr7	-	1523638	1523806	1523650	1523806	1523377	1523489	8562	24,27	2,0	21,16	0,0	110	99	0.527130987321	1.0	0.915,1.0	1.0,1.0	-0.042
8564	"ENSG00000149532.11"	"CPSF7"	chr11	-	61197312	61197392	61197358	61197392	61196653	61196762	8564	0,0	1,0	0,1	1,1	144	99	1	1.0	0.0,NA	0.0,0.407	-0.203
8565	"ENSG00000149532.11"	"CPSF7"	chr11	-	61197312	61197394	61197385	61197394	61196653	61196762	8565	0,0	97,39	1,1	75,52	171	99	0.534388289264	1.0	0.0,0.0	0.008,0.011	-0.009
8566	"ENSG00000149532.11"	"CPSF7"	chr11	-	61197358	61197394	61197385	61197394	61196653	61196762	8566	1,0	99,51	1,1	76,57	125	99	0.583498486547	1.0	0.008,0.0	0.01,0.014	-0.008
8567	"ENSG00000149532.11"	"CPSF7"	chr11	-	61187941	61189080	61188861	61189080	61187393	61187566	8567	41,38	1,2	40,32	5,4	197	99	0.123165849426	1.0	0.954,0.905	0.801,0.801	0.128
8568	"ENSG00000149532.11"	"CPSF7"	chr11	-	61187941	61188045	61188018	61188045	61187420	61187566	8568	41,38	6,9	40,32	7,6	175	99	0.877621268673	1.0	0.794,0.705	0.764,0.751	-0.008
8569	"ENSG00000149532.11"	"CPSF7"	chr11	-	61187393	61187566	61187420	61187566	61183576	61183991	8569	66,45	104,90	53,39	99,66	125	99	0.933518280112	1.0	0.334,0.284	0.298,0.319	0.001
856	"ENSG00000064687.8"	"ABCA7"	chr19	+	1045000	1045230	1045000	1045168	1046228	1046405	856	68,102	0,1	29,34	0,0	160	99	0.802253319531	1.0	1.0,0.984	1.0,1.0	-0.008
8571	"ENSG00000095066.7"	"HOOK2"	chr19	-	12885448	12885555	12885482	12885555	12883807	12883858	8571	0,0	9,3	0,1	6,4	132	99	1	1.0	0.0,0.0	0.0,0.158	-0.079
8574	"ENSG00000095066.7"	"HOOK2"	chr19	-	12881738	12881886	12881745	12881886	12880694	12880896	8574	1,0	0,16	0,0	3,5	105	99	0.0636033291979	1.0	1.0,0.0	0.0,0.0	0.5
8575	"ENSG00000196187.7"	"TMEM63A"	chr1	-	226041329	226041492	226041397	226041492	226040364	226040470	8575	39,38	0,1	14,18	0,0	166	99	1	1.0	1.0,0.958	1.0,1.0	-0.021
8577	"ENSG00000163389.6"	"POGLUT1"	chr3	+	119205679	119205925	119205679	119205883	119207775	119207834	8577	1,0	0,0	1,1	1,0	140	99	1	1.0	1.0,NA	0.414,1.0	0.293
8578	"ENSG00000163389.6"	"POGLUT1"	chr3	+	119205679	119205925	119205679	119205779	119207775	119207834	8578	1,0	9,0	2,3	5,5	197	99	1	1.0	0.053,NA	0.167,0.232	-0.147
8579	"ENSG00000163389.6"	"POGLUT1"	chr3	+	119205679	119205883	119205679	119205779	119207775	119207834	8579	2,1	11,5	4,4	8,5	197	99	0.203429082665	1.0	0.084,0.091	0.201,0.287	-0.157
8580	"ENSG00000188986.4"	"NELFB"	chr9	+	140158696	140158809	140158696	140158801	140160328	140160431	8580	63,85	2,0	58,44	0,0	106	99	0.844319095333	1.0	0.967,1.0	1.0,1.0	-0.016
8582	"ENSG00000120647.5"	"CCDC77"	chr12	+	510741	510850	510741	510798	514676	514730	8582	2,45	0,1	18,17	0,0	150	99	1	1.0	1.0,0.967	1.0,1.0	-0.016
8587	"ENSG00000111229.11"	"ARPC3"	chr12	-	110887999	110888227	110888059	110888227	110882687	110883356	8587	6,0	1813,1565	3,2	1648,1210	158	99	1	1.0	0.002,0.0	0.001,0.001	0.0
8588	"ENSG00000111229.11"	"ARPC3"	chr12	-	110874351	110874488	110874361	110874488	110873914	110874009	8588	0,0	313,1616	1,0	870,724	108	99	1	1.0	0.0,0.0	0.001,0.0	-0.001
8591	"ENSG00000129084.13"	"PSMA1"	chr11	-	14541418	14541574	14541450	14541574	14540542	14540587	8591	7,9	12,10	5,4	7,6	130	99	0.876425743584	1.0	0.308,0.407	0.352,0.337	0.013
8593	"ENSG00000129084.13"	"PSMA1"	chr11	-	14535362	14536037	14535935	14536037	14535154	14535245	8593	611,982	0,1	61,74	0,0	197	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
8594	"ENSG00000165060.7"	"FXN"	chr9	+	71679853	71679959	71679853	71679951	71714816	71715094	8594	2,7	1,8	6,6	3,3	106	99	0.378231807253	1.0	0.651,0.45	0.651,0.651	-0.101
8595	"ENSG00000165060.7"	"FXN"	chr9	+	71679853	71679959	71679853	71679951	71687527	71687746	8595	3,9	19,97	7,7	48,55	106	99	0.57970680173	1.0	0.129,0.08	0.12,0.106	-0.008
8596	"ENSG00000204536.9"	"CCHCR1"	chr6	-	31112405	31112565	31112463	31112565	31111038	31111190	8596	0,0	77,73	1,1	71,52	156	99	0.382071521057	1.0	0.0,0.0	0.009,0.012	-0.01
8598	"ENSG00000204536.9"	"CCHCR1"	chr6	-	31125134	31125277	31125161	31125277	31124799	31124866	8598	11,7	3,1	8,6	4,4	125	99	0.257879225776	1.0	0.744,0.847	0.613,0.543	0.217
8599	"ENSG00000204536.9"	"CCHCR1"	chr6	-	31125943	31125971	31125947	31125971	31124799	31124866	8599	65,43	7,5	47,35	4,3	102	99	0.747063865985	1.0	0.9,0.893	0.919,0.919	-0.022
85	"ENSG00000153113.19"	"CAST"	chr5	+	96058342	96058422	96058342	96058402	96063192	96063234	85	1,0	125,29	1,1	76,60	118	99	0.587544713576	1.0	0.007,0.0	0.011,0.014	-0.009
8600	"ENSG00000204536.9"	"CCHCR1"	chr6	-	31113203	31113270	31113224	31113270	31112942	31113079	8600	1,0	49,80	0,0	27,32	119	99	0.675092292782	1.0	0.017,0.0	0.0,0.0	0.009
8601	"ENSG00000105701.11"	"FKBP8"	chr19	-	18648984	18649181	18649025	18649181	18648410	18648583	8601	1,0	374,351	1,0	334,248	139	99	1	1.0	0.002,0.0	0.002,0.0	0.0
8602	"ENSG00000105701.11"	"FKBP8"	chr19	-	18643473	18643605	18643481	18643605	18642914	18643065	8602	41,463	1,1	137,152	0,0	106	99	0.792585100233	1.0	0.975,0.998	1.0,1.0	-0.014
8604	"ENSG00000141576.10"	"RNF157"	chr17	-	74151260	74151398	74151332	74151398	74150348	74150409	8604	0,1	2,15	0,0	10,8	170	99	1	1.0	0.0,0.037	0.0,0.0	0.018
8606	"ENSG00000103512.10"	"NOMO1"	chr16	+	14972577	14972779	14972577	14972691	14973871	14973999	8606	7,1	53,37	6,5	38,28	186	99	0.214488627892	1.0	0.066,0.014	0.078,0.087	-0.042
8607	"ENSG00000198663.12"	"C6orf89"	chr6	+	36867201	36867409	36867201	36867280	36869996	36870210	8607	99,1309	0,1	485,506	0,0	197	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
8609	"ENSG00000151148.9"	"UBE3B"	chr12	+	109915457	109915914	109915457	109915581	109919441	109919547	8609	5,23	0,2	16,10	1,1	197	99	0.821112789555	1.0	1.0,0.852	0.889,0.834	0.065
8610	"ENSG00000172766.14"	"NAA16"	chr13	+	41936166	41937009	41936166	41936295	41941574	41941788	8610	13,12	4,13	7,4	6,5	197	99	0.546403824323	1.0	0.62,0.317	0.37,0.287	0.14
8611	"ENSG00000161800.8"	"RACGAP1"	chr12	-	50410413	50410498	50410417	50410498	50400216	50400419	8611	277,186	0,0	233,210	1,1	102	99	1	1.0	1.0,1.0	0.996,0.995	0.004
8616	"ENSG00000072195.10"	"SPEG"	chr2	+	220307829	220308162	220307829	220307872	220308751	220308781	8616	1,1	1,0	2,1	1,0	197	99	0.503208965245	1.0	0.334,1.0	0.501,1.0	-0.083
8617	"ENSG00000072195.10"	"SPEG"	chr2	+	220307829	220308162	220307829	220307872	220308746	220308781	8617	1,1	1,0	2,1	1,0	197	99	0.503208965245	1.0	0.334,1.0	0.501,1.0	-0.083
