ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6255	"ENSG00000186104.6"	"CYP2R1"	chr11	-	14901681	14902314	14901681	14901905	14907321	14907463	6255	68,69	2,0	71,52	2,1	197	99	0.662971875078	1.0	0.945,1.0	0.947,0.963	0.017
6256	"ENSG00000186104.6"	"CYP2R1"	chr11	-	14900659	14900989	14900659	14900753	14901681	14902314	6256	43,51	1,3	44,32	5,3	197	99	0.193798732844	1.0	0.956,0.895	0.816,0.843	0.096
6257	"ENSG00000144381.12"	"HSPD1"	chr2	-	198359380	198359495	198359380	198359476	198360017	198360100	6257	8,4	1010,1075	6,5	1243,1648	117	99	1	1.0	0.007,0.003	0.004,0.003	0.002
6258	"ENSG00000144381.12"	"HSPD1"	chr2	-	198360017	198360199	198360017	198360100	198361863	198362116	6258	4,1	548,808	2,3	294,330	197	99	1	1.0	0.004,0.001	0.003,0.005	-0.002
6259	"ENSG00000148019.8"	"CEP78"	chr9	+	80866820	80866959	80866823	80866959	80863677	80863789	6259	4,3	27,28	5,3	27,22	101	99	0.671623916504	1.0	0.127,0.095	0.154,0.118	-0.025
625	"ENSG00000156858.7"	"PRR14"	chr16	+	30666822	30666914	30666848	30666914	30666671	30666741	625	35,204	0,3	113,83	0,0	124	99	0.329222423131	1.0	1.0,0.982	1.0,1.0	-0.009
6260	"ENSG00000175054.10"	"ATR"	chr3	-	142203981	142204172	142203981	142204124	142211973	142212153	6260	3,1	7,1	1,1	11,8	146	99	0.14996693163	1.0	0.225,0.404	0.058,0.078	0.246
6262	"ENSG00000175054.10"	"ATR"	chr3	-	142176445	142176597	142176445	142176575	142177799	142177953	6262	16,12	0,2	1,1	0,0	120	99	1	1.0	1.0,0.832	1.0,1.0	-0.084
6266	"ENSG00000143337.14"	"TOR1AIP1"	chr1	+	179858444	179858504	179858447	179858504	179853826	179853904	6266	39,32	154,73	42,33	109,82	101	99	0.404448376795	1.0	0.199,0.301	0.274,0.283	-0.028
6267	"ENSG00000099326.4"	"MZF1"	chr19	-	59080643	59080782	59080643	59080764	59080882	59080953	6267	1,3	32,19	3,2	21,15	116	99	0.41838331864	1.0	0.026,0.119	0.109,0.102	-0.033
6268	"ENSG00000116678.14"	"LEPR"	chr1	+	66031213	66031288	66031228	66031288	65991371	65991501	6268	1,0	13,10	0,0	15,15	113	99	1	1.0	0.063,0.0	0.0,0.0	0.032
6269	"ENSG00000116678.14"	"LEPR"	chr1	+	66067525	66067643	66067583	66067643	66067074	66067365	6269	110,121	0,1	56,57	0,0	156	99	0.769697241198	1.0	1.0,0.987	1.0,1.0	-0.006
626	"ENSG00000156858.7"	"PRR14"	chr16	+	30666671	30666741	30666688	30666741	30665949	30666535	626	83,101	16,5	81,51	12,8	115	99	0.430621288307	1.0	0.817,0.946	0.853,0.846	0.032
6271	"ENSG00000198563.9"	"DDX39B"	chr6	-	31498555	31498726	31498555	31498703	31498829	31498974	6271	3,0	421,606	6,4	503,412	121	99	1	1.0	0.006,0.0	0.01,0.008	-0.006
6273	"ENSG00000198563.9"	"DDX39B"	chr6	-	31499078	31499182	31499078	31499164	31500556	31500688	6273	171,831	0,1	476,479	0,0	116	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
6274	"ENSG00000198563.9"	"DDX39B"	chr6	-	31508098	31508441	31508098	31508178	31509726	31509780	6274	842,748	3,3	710,661	3,2	197	99	1	1.0	0.993,0.992	0.992,0.994	-0.001
6275	"ENSG00000198563.9"	"DDX39B"	chr6	-	31498829	31498974	31498829	31498955	31499072	31499182	6275	1036,1183	36,51	1082,861	41,33	117	99	0.913725008698	1.0	0.961,0.952	0.957,0.957	-0.001
6276	"ENSG00000198563.9"	"DDX39B"	chr6	-	31508098	31508441	31508098	31508311	31509726	31510225	6276	691,669	273,292	669,602	287,234	197	99	0.902701960249	1.0	0.56,0.535	0.539,0.564	-0.004
6277	"ENSG00000198563.9"	"DDX39B"	chr6	-	31506529	31506716	31506529	31506632	31506923	31507051	6277	31,22	570,678	17,16	645,535	182	99	0.10174132915	1.0	0.029,0.017	0.014,0.016	0.008
6279	"ENSG00000145216.11"	"FIP1L1"	chr4	+	54294193	54294350	54294263	54294350	54292038	54292132	6279	366,88	2,1	260,206	1,0	168	99	0.481805874864	1.0	0.991,0.981	0.994,1.0	-0.011
627	"ENSG00000156858.7"	"PRR14"	chr16	+	30665526	30665660	30665550	30665660	30664685	30664729	627	0,1	8,123	0,0	32,36	122	99	0.378913916652	1.0	0.0,0.007	0.0,0.0	0.004
6282	"ENSG00000078618.15"	"NRD1"	chr1	-	52302040	52302110	52302040	52302094	52305897	52306126	6282	48,47	1,2	21,21	0,0	114	99	0.359784981131	1.0	0.977,0.953	1.0,1.0	-0.035
6284	"ENSG00000078618.15"	"NRD1"	chr1	-	52272465	52272677	52272465	52272585	52274986	52275073	6284	2,2	597,968	0,0	229,196	190	99	1	1.0	0.002,0.001	0.0,0.0	0.002
628	"ENSG00000135409.6"	"AMHR2"	chr12	+	53823883	53824066	53823933	53824066	53823614	53823762	628	2,1	1,1	2,1	1,1	148	99	1	1.0	0.572,0.401	0.572,0.401	0.0
6290	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67199823	67199963	67199826	67199963	67198838	67198986	6290	5,4	2,5	4,3	3,3	101	99	0.917710646947	1.0	0.71,0.44	0.567,0.495	0.044
6291	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67199998	67200128	67200070	67200128	67198838	67198986	6291	0,2	85,119	0,0	74,75	170	99	1	1.0	0.0,0.01	0.0,0.0	0.005
6292	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67202052	67202115	67202087	67202115	67201847	67201955	6292	27,175	0,1	69,70	0,0	133	99	0.829301942292	1.0	1.0,0.992	1.0,1.0	-0.004
6293	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200596	67200918	67200810	67200918	67200422	67200513	6293	152,146	6,1	121,85	6,4	197	99	0.159496247249	1.0	0.927,0.987	0.91,0.914	0.045
6295	"ENSG00000164754.8"	"RAD21"	chr8	-	117875368	117875498	117875368	117875473	117878824	117879000	6295	145,248	0,1	193,214	0,0	123	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
6297	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144281605	144281693	144281605	144281679	144285923	144285955	6297	3,1	14,10	4,3	16,11	112	99	0.622823699903	1.0	0.159,0.081	0.181,0.194	-0.068
6298	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144281605	144281717	144281605	144281693	144285923	144285955	6298	0,2	3,1	0,1	3,2	122	99	0.624736564091	1.0	0.0,0.619	0.0,0.289	0.165
6299	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144281605	144281717	144281605	144281679	144285923	144285955	6299	2,3	14,10	4,3	16,11	136	99	0.806533425566	1.0	0.094,0.179	0.154,0.166	-0.023
629	"ENSG00000135409.6"	"AMHR2"	chr12	+	53823883	53824066	53823929	53824066	53823614	53823762	629	3,2	42,47	2,1	34,20	144	99	0.874445698226	1.0	0.047,0.028	0.039,0.033	0.001
62	"ENSG00000171163.11"	"ZNF692"	chr1	-	249151432	249151696	249151432	249151635	249152026	249152058	62	113,120	9,2	118,67	4,2	159	99	0.613904951119	1.0	0.887,0.974	0.948,0.954	-0.02
6300	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144285923	144287367	144285923	144285955	144290043	144290115	6300	8,6	1,2	6,4	1,1	197	99	0.960440049752	1.0	0.801,0.601	0.751,0.668	-0.008
6301	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144287294	144287367	144287294	144287349	144290043	144290115	6301	3,2	4,0	3,2	1,0	116	99	0.587452778776	1.0	0.39,1.0	0.719,1.0	-0.164
6302	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144287294	144287367	144287294	144287335	144290043	144290115	6302	5,2	3,0	4,2	2,1	130	99	0.875221139419	1.0	0.559,1.0	0.604,0.604	0.176
6303	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144287294	144287422	144287294	144287367	144290043	144290115	6303	3,3	4,2	4,2	3,2	153	99	0.936763544372	1.0	0.327,0.493	0.463,0.393	-0.018
6304	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144287294	144287349	144287294	144287335	144290043	144290115	6304	4,0	3,0	1,0	1,1	112	99	1	1.0	0.541,NA	0.469,0.0	0.307
6305	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144287294	144287422	144287294	144287349	144290043	144290115	6305	6,4	4,0	5,3	1,0	171	99	0.712559208817	1.0	0.465,1.0	0.743,1.0	-0.139
6306	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144287294	144287422	144287294	144287335	144290043	144290115	6306	9,5	3,0	6,3	2,1	185	99	0.711662488397	1.0	0.616,1.0	0.616,0.616	0.192
6307	"ENSG00000082516.8"	"GEMIN5"	chr5	-	154277999	154278210	154277999	154278178	154278750	154278870	6307	41,43	1,0	22,22	0,0	130	99	1	1.0	0.969,1.0	1.0,1.0	-0.016
6309	"ENSG00000063180.4"	"CA11"	chr19	-	49143044	49143252	49143044	49143140	49143351	49143537	6309	4,11	31,15	5,4	26,22	197	99	0.344128880639	1.0	0.061,0.269	0.088,0.084	0.079
630	"ENSG00000135409.6"	"AMHR2"	chr12	+	53823929	53824066	53823933	53824066	53823614	53823762	630	43,46	1,1	34,20	1,1	102	99	0.512489891995	1.0	0.977,0.978	0.971,0.951	0.017
6310	"ENSG00000164620.4"	"RELL2"	chr5	+	141017736	141017976	141017786	141017976	141016516	141017308	6310	15,22	2,2	5,5	0,0	148	99	1	1.0	0.834,0.88	1.0,1.0	-0.143
6312	"ENSG00000102763.11"	"VWA8"	chr13	-	42265455	42265603	42265455	42265581	42266009	42266074	6312	1,3	17,7	4,3	14,11	120	99	0.644529141414	1.0	0.046,0.261	0.191,0.184	-0.034
6313	"ENSG00000145494.7"	"NDUFS6"	chr5	+	1814452	1814575	1814486	1814575	1802434	1802488	6313	506,633	0,1	162,149	0,0	132	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
6315	"ENSG00000145494.7"	"NDUFS6"	chr5	+	1814452	1814575	1814483	1814575	1802434	1802488	6315	506,633	0,1	408,434	0,0	129	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
6319	"ENSG00000140443.9"	"IGF1R"	chr15	+	99472786	99472889	99472789	99472889	99467753	99467913	6319	3,2	6,3	3,2	2,1	101	99	0.3117206159	1.0	0.329,0.395	0.595,0.662	-0.267
6321	"ENSG00000198000.7"	"NOL8"	chr9	-	95082411	95082664	95082411	95082482	95083949	95084028	6321	5,7	1,0	2,4	0,0	197	99	1	1.0	0.715,1.0	1.0,1.0	-0.143
6323	"ENSG00000198000.7"	"NOL8"	chr9	-	95082224	95082661	95082224	95082419	95083949	95084028	6323	28,7	3,1	18,13	3,1	197	99	0.750588219601	1.0	0.824,0.779	0.751,0.867	-0.007
6325	"ENSG00000198000.7"	"NOL8"	chr9	-	95082472	95082661	95082472	95082482	95083949	95084028	6325	1,1	1,0	1,1	0,0	197	99	1	1.0	0.334,1.0	1.0,1.0	-0.333
6326	"ENSG00000198000.7"	"NOL8"	chr9	-	95062171	95063092	95062171	95062298	95063832	95064104	6326	5,10	44,49	5,4	65,47	197	99	0.141416993464	1.0	0.054,0.093	0.037,0.041	0.034
6327	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501979	36501795	36501947	36502305	36502366	6327	17,9	44,42	12,8	32,21	130	99	0.517747031626	1.0	0.227,0.14	0.222,0.225	-0.04
6328	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501967	36501795	36501947	36502305	36502366	6328	3,1	44,42	2,1	32,21	118	99	0.651567218922	1.0	0.054,0.02	0.05,0.038	-0.007
6329	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501979	36501795	36501967	36502305	36502366	6329	14,7	0,2	8,6	0,0	110	99	1	1.0	1.0,0.759	1.0,1.0	-0.121
632	"ENSG00000135409.6"	"AMHR2"	chr12	+	53819469	53819703	53819602	53819703	53819238	53819271	632	1,2	1,2	1,1	1,1	197	99	1	1.0	0.334,0.334	0.334,0.334	0.0
6330	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501468	36501585	36501468	36501547	36501795	36501947	6330	51,69	5,9	44,29	5,3	136	99	0.940861202592	1.0	0.881,0.848	0.865,0.876	-0.006
6331	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501468	36501605	36501468	36501585	36501795	36501947	6331	4,9	40,54	4,2	28,21	118	99	0.833598846976	1.0	0.077,0.123	0.107,0.074	0.01
6332	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501468	36501605	36501468	36501547	36501795	36501947	6332	34,55	5,8	24,16	4,3	156	99	0.659972286777	1.0	0.812,0.814	0.792,0.772	0.031
6333	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501537	36501685	36501537	36501605	36501795	36501947	6333	49,38	0,1	27,21	1,0	178	99	1	1.0	1.0,0.955	0.938,1.0	0.009
6334	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501967	36501795	36501947	36503922	36503991	6334	1,5	0,1	1,1	1,1	118	99	0.293009321542	1.0	1.0,0.808	0.456,0.456	0.448
6335	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501979	36501795	36501947	36503922	36503991	6335	0,7	0,0	6,6	1,1	130	99	1	1.0	NA,1.0	0.82,0.82	0.18
6336	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501979	36501795	36501967	36503922	36503991	6336	5,15	0,1	3,3	0,0	110	99	1	1.0	1.0,0.931	1.0,1.0	-0.034
6337	"ENSG00000016391.6"	"CHDH"	chr3	-	53855673	53855803	53855673	53855749	53856517	53856669	6337	3,2	0,1	1,1	0,0	152	99	1	1.0	1.0,0.566	1.0,1.0	-0.217
6339	"ENSG00000138399.13"	"FASTKD1"	chr2	-	170394522	170394651	170394522	170394632	170396560	170396634	6339	98,87	2,0	47,56	0,0	117	99	0.711086817464	1.0	0.976,1.0	1.0,1.0	-0.012
633	"ENSG00000135409.6"	"AMHR2"	chr12	+	53819472	53819703	53819602	53819703	53819238	53819271	633	12,7	1,2	8,5	1,1	197	99	0.795752017519	1.0	0.858,0.638	0.801,0.715	-0.01
6340	"ENSG00000138399.13"	"FASTKD1"	chr2	-	170387861	170388018	170387861	170388000	170393736	170393850	6340	5,2	207,168	3,2	165,142	116	99	0.914222603251	1.0	0.02,0.01	0.015,0.012	0.001
6341	"ENSG00000011304.12"	"PTBP1"	chr19	+	804531	804702	804540	804702	804291	804438	6341	125,134	2,1	97,70	2,2	107	99	0.328261723784	1.0	0.983,0.992	0.978,0.97	0.014
6342	"ENSG00000011304.12"	"PTBP1"	chr19	+	808359	808452	808379	808452	806407	806556	6342	7,2	3,5	5,4	3,2	118	99	0.49109619414	1.0	0.662,0.251	0.583,0.627	-0.148
6343	"ENSG00000011304.12"	"PTBP1"	chr19	+	805491	805569	805512	805569	805012	805187	6343	427,378	1,4	347,283	4,2	119	99	0.566506106151	1.0	0.997,0.987	0.986,0.992	0.003
6345	"ENSG00000102317.13"	"RBM3"	chrX	+	48433948	48434807	48434701	48434807	48433555	48433671	6345	494,654	4,3	474,399	3,2	197	99	0.876426678177	1.0	0.984,0.991	0.988,0.99	-0.001
6347	"ENSG00000102317.13"	"RBM3"	chrX	+	48434202	48434471	48434309	48434471	48433948	48434055	6347	12,6	1,0	9,5	2,1	197	99	0.319205358601	1.0	0.858,1.0	0.693,0.715	0.225
634	"ENSG00000135409.6"	"AMHR2"	chr12	+	53819469	53819703	53819472	53819703	53819238	53819271	634	1,2	12,7	1,1	8,5	101	99	0.7175972223	1.0	0.076,0.219	0.109,0.164	0.011
6351	"ENSG00000119682.12"	"AREL1"	chr14	-	75136773	75136998	75136773	75136829	75137464	75137574	6351	2,3	7,36	1,1	15,14	197	99	0.627606699071	1.0	0.126,0.04	0.032,0.035	0.05
6352	"ENSG00000119682.12"	"AREL1"	chr14	-	75136649	75136845	75136649	75136829	75137464	75137574	6352	0,0	46,14	1,1	33,21	114	99	0.429916726629	1.0	0.0,0.0	0.026,0.04	-0.033
6353	"ENSG00000023191.12"	"RNH1"	chr11	-	502061	502249	502061	502181	504823	504972	6353	396,331	33,23	413,256	34,27	166	99	0.424006530073	1.0	0.877,0.896	0.879,0.85	0.022
6354	"ENSG00000023191.12"	"RNH1"	chr11	-	500483	500738	500483	500654	502061	502249	6354	3,6	123,101	6,3	154,102	182	99	0.773477114617	1.0	0.013,0.031	0.021,0.016	0.003
6355	"ENSG00000023191.12"	"RNH1"	chr11	-	499828	499999	499828	499923	500483	500654	6355	131,198	4,7	155,96	2,1	174	99	0.212722332062	1.0	0.949,0.941	0.978,0.982	-0.035
6359	"ENSG00000167815.7"	"PRDX2"	chr19	-	12911968	12912084	12911968	12912077	12912553	12912603	6359	581,530	0,0	558,468	1,1	105	99	1	1.0	1.0,1.0	0.998,0.998	0.002
6361	"ENSG00000138231.8"	"DBR1"	chr3	-	137882190	137882336	137882190	137882262	137882619	137882700	6361	11,64	0,3	24,20	0,0	172	99	1	1.0	1.0,0.925	1.0,1.0	-0.037
6363	"ENSG00000077235.13"	"GTF3C1"	chr16	-	27504519	27504675	27504519	27504617	27506083	27506229	6363	0,0	59,47	1,1	31,38	156	99	0.172624505029	1.0	0.0,0.0	0.02,0.016	-0.018
6364	"ENSG00000077235.13"	"GTF3C1"	chr16	-	27480722	27480889	27480722	27480871	27481428	27481716	6364	2,0	112,129	1,1	88,71	116	99	0.602082232447	1.0	0.015,0.0	0.01,0.012	-0.003
6367	"ENSG00000182871.10"	"COL18A1"	chr21	+	46897663	46897879	46897793	46897879	46897324	46897401	6367	4,27	0,1	12,6	0,0	197	99	1	1.0	1.0,0.931	1.0,1.0	-0.034
6368	"ENSG00000088888.13"	"MAVS"	chr20	+	3841937	3842151	3841978	3842151	3838281	3838456	6368	1,0	45,62	0,0	8,7	139	99	1	1.0	0.016,0.0	0.0,0.0	0.008
636	"ENSG00000130348.7"	"QRSL1"	chr6	+	107102604	107102797	107102717	107102797	107100341	107100457	636	11,51	0,0	24,28	0,1	197	99	1	1.0	1.0,1.0	1.0,0.934	0.033
6370	"ENSG00000100280.12"	"AP1B1"	chr22	-	29727775	29727905	29727775	29727874	29730253	29730339	6370	189,223	1,2	170,129	1,1	129	99	0.913163724874	1.0	0.993,0.988	0.992,0.99	-0.001
6372	"ENSG00000100280.12"	"AP1B1"	chr22	-	29730253	29730399	29730253	29730339	29734978	29735122	6372	128,164	6,4	129,94	3,3	158	99	0.777088682322	1.0	0.93,0.963	0.964,0.952	-0.011
6373	"ENSG00000214776.5"	"RP11-726G1.1"	chr12	+	9724056	9724169	9724123	9724169	9723361	9723488	6373	4,27	0,1	0,1	0,0	165	99	1	1.0	1.0,0.942	NA,1.0	-0.029
6374	"ENSG00000214776.5"	"RP11-726G1.1"	chr12	+	9725909	9726130	9726061	9726130	9725598	9725689	6374	0,0	39,11	1,1	27,20	197	99	0.388388424609	1.0	0.0,0.0	0.018,0.025	-0.021
6377	"ENSG00000242288.6"	"RP11-464F9.1"	chr10	-	75457290	75457478	75457290	75457423	75464743	75464836	6377	6,3	1,0	0,1	0,0	153	99	1	1.0	0.795,1.0	NA,1.0	-0.103
6378	"ENSG00000136718.5"	"IMP4"	chr2	+	131103590	131103685	131103630	131103685	131103351	131103506	6378	391,402	2,1	336,269	3,2	138	99	0.393725397983	1.0	0.993,0.997	0.988,0.99	0.006
6380	"ENSG00000013810.14"	"TACC3"	chr4	+	1725428	1725597	1725544	1725597	1725147	1725310	6380	0,1	0,1	1,1	0,1	197	99	1	1.0	NA,0.334	1.0,0.334	-0.333
6382	"ENSG00000013810.14"	"TACC3"	chr4	+	1725428	1725597	1725454	1725597	1725147	1725310	6382	0,1	300,259	1,1	257,191	124	99	1	1.0	0.0,0.003	0.003,0.004	-0.002
6383	"ENSG00000013810.14"	"TACC3"	chr4	+	1746150	1746351	1746244	1746351	1742552	1742713	6383	1,0	278,248	0,0	102,125	192	99	1	1.0	0.002,0.0	0.0,0.0	0.001
6384	"ENSG00000013810.14"	"TACC3"	chr4	+	1742552	1742713	1742558	1742713	1741685	1741729	6384	158,196	0,1	157,177	0,0	104	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
6386	"ENSG00000151461.15"	"UPF2"	chr10	-	12006007	12006170	12006007	12006124	12009339	12009453	6386	6,1	66,59	2,1	56,36	144	99	0.641805924008	1.0	0.059,0.012	0.024,0.019	0.014
6387	"ENSG00000131759.13"	"RARA"	chr17	+	38508582	38508759	38508590	38508759	38508161	38508322	6387	27,39	0,1	22,22	0,0	106	99	1	1.0	1.0,0.973	1.0,1.0	-0.014
6388	"ENSG00000131759.13"	"RARA"	chr17	+	38510553	38510758	38510691	38510758	38508582	38508759	6388	5,36	0,1	13,14	0,0	197	99	1	1.0	1.0,0.948	1.0,1.0	-0.026
6389	"ENSG00000181404.13"	"XXyac-YRM2039.2"	chr9	-	16717	16899	16717	16876	16964	17166	6389	1,0	2,4	0,0	1,1	121	99	1	1.0	0.29,0.0	0.0,0.0	0.145
6391	"ENSG00000164168.3"	"TMEM184C"	chr4	+	148555302	148555329	148555319	148555329	148554915	148555087	6391	0,1	59,17	0,0	31,31	115	99	0.633029830777	1.0	0.0,0.048	0.0,0.0	0.024
6392	"ENSG00000164168.3"	"TMEM184C"	chr4	+	148554915	148555087	148554936	148555087	148554105	148554153	6392	5,17	0,1	14,13	0,0	119	99	1	1.0	1.0,0.934	1.0,1.0	-0.033
6394	"ENSG00000185044.10"	"RP11-435B5.4"	chr1	-	143399411	143399696	143399411	143399494	143400871	143400973	6394	29,26	0,0	33,25	1,0	197	99	1	1.0	1.0,1.0	0.943,1.0	0.028
6395	"ENSG00000185044.10"	"RP11-435B5.4"	chr1	-	143425857	143426080	143425857	143426074	143465379	143465438	6395	0,1	0,2	1,1	0,0	104	99	1	1.0	NA,0.322	1.0,1.0	-0.678
6396	"ENSG00000136279.14"	"DBNL"	chr7	+	44098027	44098079	44098030	44098079	44097727	44097879	6396	10,2	36,18	10,7	23,18	101	99	0.183027828184	1.0	0.214,0.098	0.299,0.276	-0.131
6397	"ENSG00000136279.14"	"DBNL"	chr7	+	44098476	44098582	44098500	44098582	44098027	44098079	6397	0,1	30,32	1,0	18,15	122	99	0.48382391695	1.0	0.0,0.025	0.043,0.0	-0.009
6398	"ENSG00000132361.12"	"CLUH"	chr17	-	2599727	2599832	2599727	2599829	2600012	2600236	6398	33,11	14,8	24,16	13,9	101	99	0.896428324825	1.0	0.698,0.574	0.644,0.635	-0.004
6399	"ENSG00000132361.12"	"CLUH"	chr17	-	2603971	2604119	2603971	2604076	2604433	2604559	6399	144,161	3,1	144,103	3,2	141	99	0.539834757683	1.0	0.971,0.991	0.971,0.973	0.009
63	"ENSG00000171163.11"	"ZNF692"	chr1	-	249148135	249148250	249148135	249148201	249149578	249149657	63	431,403	3,5	535,338	3,1	147	99	0.279044144735	1.0	0.99,0.982	0.992,0.996	-0.008
6400	"ENSG00000132361.12"	"CLUH"	chr17	-	2604906	2605046	2604906	2605031	2605207	2605351	6400	1,0	163,146	1,1	115,91	113	99	0.652238145993	1.0	0.005,0.0	0.008,0.01	-0.007
6403	"ENSG00000092094.6"	"OSGEP"	chr14	-	20917329	20917480	20917329	20917425	20920132	20920308	6403	5,14	24,113	12,9	61,55	153	99	0.50028087552	1.0	0.119,0.074	0.113,0.096	-0.008
6404	"ENSG00000092094.6"	"OSGEP"	chr14	-	20917329	20917460	20917329	20917425	20920132	20920308	6404	11,7	74,82	9,7	81,63	133	99	0.939838389052	1.0	0.1,0.06	0.076,0.076	0.004
6405	"ENSG00000092094.6"	"OSGEP"	chr14	-	20915580	20915709	20915580	20915679	20915773	20916330	6405	0,0	128,66	1,0	67,64	128	99	0.732929973974	1.0	0.0,0.0	0.011,0.0	-0.005
6408	"ENSG00000135605.8"	"TEC"	chr4	-	48151573	48151707	48151573	48151702	48152879	48152959	6408	22,16	0,4	25,16	2,1	103	99	0.76033742158	1.0	1.0,0.794	0.923,0.939	-0.034
6409	"ENSG00000143498.13"	"TAF1A"	chr1	-	222742634	222742766	222742634	222742757	222742851	222743010	6409	5,10	0,2	5,3	1,0	107	99	0.82087411823	1.0	1.0,0.822	0.822,1.0	0.0
640	"ENSG00000126246.5"	"IGFLR1"	chr19	-	36230610	36230989	36230610	36230987	36231280	36231465	640	11,12	1,0	7,5	1,0	100	99	0.575077944193	1.0	0.916,1.0	0.874,1.0	0.021
6410	"ENSG00000143498.13"	"TAF1A"	chr1	-	222753100	222753232	222753100	222753214	222757469	222757639	6410	3,1	42,24	3,2	25,20	116	99	0.379927138707	1.0	0.057,0.034	0.093,0.079	-0.04
6411	"ENSG00000143498.13"	"TAF1A"	chr1	-	222753100	222753232	222753100	222753167	222757469	222757639	6411	29,8	0,0	14,14	1,0	163	99	1	1.0	1.0,1.0	0.895,1.0	0.052
6412	"ENSG00000143498.13"	"TAF1A"	chr1	-	222753100	222753214	222753100	222753167	222757469	222757639	6412	43,14	0,0	18,18	1,0	145	99	1	1.0	1.0,1.0	0.925,1.0	0.037
6415	"ENSG00000143624.9"	"INTS3"	chr1	+	153740149	153740303	153740195	153740303	153737419	153737539	6415	19,24	1,0	27,21	1,0	144	99	0.931310384698	1.0	0.929,1.0	0.949,1.0	-0.01
6416	"ENSG00000143624.9"	"INTS3"	chr1	+	153742163	153742320	153742244	153742320	153741368	153741437	6416	0,1	30,20	0,0	9,11	179	99	0.617216517435	1.0	0.0,0.027	0.0,0.0	0.013
6417	"ENSG00000143624.9"	"INTS3"	chr1	+	153742207	153742320	153742244	153742320	153741368	153741437	6417	1,0	30,20	0,0	9,12	135	99	1	1.0	0.024,0.0	0.0,0.0	0.012
641	"ENSG00000160404.13"	"TOR2A"	chr9	-	130494842	130495052	130494842	130494970	130495663	130495839	641	6,5	35,44	4,3	31,21	180	99	0.938429564111	1.0	0.086,0.059	0.066,0.073	0.003
6425	"ENSG00000103657.9"	"HERC1"	chr15	-	63929186	63929333	63929186	63929310	63929703	63929749	6425	0,1	0,0	2,2	1,0	121	99	1	1.0	NA,1.0	0.621,1.0	0.19
6427	"ENSG00000103657.9"	"HERC1"	chr15	-	63955203	63955403	63955203	63955372	63956668	63956793	6427	85,105	0,0	102,69	1,1	129	99	0.31487598928	1.0	1.0,1.0	0.987,0.981	0.016
6428	"ENSG00000103657.9"	"HERC1"	chr15	-	63955203	63955403	63955203	63955380	63956668	63956793	6428	76,95	0,2	83,64	1,0	121	99	0.946450824647	1.0	1.0,0.975	0.985,1.0	-0.005
6429	"ENSG00000103657.9"	"HERC1"	chr15	-	63955203	63955380	63955203	63955372	63956668	63956793	6429	7,0	0,0	6,5	1,1	106	99	1	1.0	1.0,NA	0.849,0.824	0.163
642	"ENSG00000130244.8"	"FAM98C"	chr19	+	38897510	38897717	38897549	38897717	38896158	38896275	642	0,1	19,40	0,0	13,17	137	99	0.689884177394	1.0	0.0,0.018	0.0,0.0	0.009
6431	"ENSG00000187145.10"	"MRPS21"	chr1	+	150266754	150266869	150266763	150266869	150266288	150266318	6431	546,192	0,0	386,437	0,1	107	99	1	1.0	1.0,1.0	1.0,0.998	0.001
6432	"ENSG00000001631.10"	"KRIT1"	chr7	-	91874215	91874485	91874215	91874448	91875103	91875237	6432	40,27	7,1	29,25	3,3	135	99	0.897121743933	1.0	0.807,0.952	0.876,0.859	0.012
